#NO_PRODUCTS, NO_STORES
28,0,0,0,0,0,45,43,0,33,50,35,0,0,5,0,19,0,0,41,0,43,22,0,13,0,0,37,14,0,0,26,32,0,0,0,0,0,0,47,0,0,14,38,0,3,0,0,47,0,
0,47,0,0,0,0,46,0,31,48,0,0,0,7,0,0,9,22,0,0,33,22,36,3,0,50,0,0,47,0,0,24,41,0,39,16,0,24,43,0,15,22,25,27,0,0,3,0,0,0,
0,0,0,27,33,0,31,0,18,0,0,48,0,0,0,40,0,0,8,41,26,46,24,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,17,0,0,0,50,0,0,0,0,27,0,
0,0,48,15,0,14,44,0,0,0,0,0,0,0,0,0,3,0,43,39,0,0,44,21,27,0,10,0,0,0,41,0,36,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,5,0,
0,0,0,0,0,0,0,0,27,0,0,15,0,21,0,0,0,0,0,19,46,0,0,0,0,49,0,0,41,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,14,0,30,
0,0,39,0,14,34,0,20,0,0,22,0,0,0,0,0,0,33,0,1,0,0,0,0,0,0,42,0,0,0,0,19,0,23,2,0,0,0,0,0,0,0,0,0,36,0,0,0,39,1,
0,0,0,48,4,43,2,0,0,7,48,30,0,0,6,0,0,30,4,0,0,14,0,0,0,0,0,0,43,27,0,32,23,0,1,34,0,0,0,26,0,0,0,0,0,29,5,11,0,0,
34,0,24,0,16,37,0,0,0,0,2,2,0,0,32,0,28,0,0,0,0,29,0,0,0,37,28,32,0,0,39,0,0,0,0,0,22,0,41,19,0,23,0,0,17,19,0,0,25,0,
46,0,0,0,35,3,9,0,0,19,0,0,0,0,0,0,0,10,0,0,31,38,0,0,0,0,11,4,0,0,0,0,0,17,0,21,0,0,38,0,11,43,3,23,10,49,0,0,0,0,
0,44,0,0,0,47,0,0,0,4,0,17,19,30,35,50,0,0,0,0,0,37,4,3,0,25,20,0,25,40,23,0,23,0,0,0,0,0,0,0,0,0,43,21,39,0,0,48,0,0,
0,37,0,27,23,46,0,38,0,0,5,8,22,9,0,0,45,12,0,0,0,0,12,0,0,0,31,0,0,23,0,0,1,0,0,0,47,5,0,11,0,48,0,49,0,0,0,0,1,35,
1,0,0,1,0,12,50,0,48,29,4,0,0,12,45,48,37,0,17,0,0,0,0,0,0,12,0,0,30,0,39,0,0,0,42,37,22,0,0,0,0,0,0,39,31,0,48,30,28,0,
0,0,0,40,33,0,40,0,0,15,0,50,20,0,0,22,10,34,26,30,8,0,0,0,0,4,7,0,40,0,0,35,0,0,0,0,0,26,0,0,0,47,0,0,15,27,0,0,37,10,
0,0,0,0,48,0,9,0,31,41,0,0,0,0,0,40,0,36,1,0,0,0,0,0,0,0,45,40,0,27,4,38,0,0,0,9,0,22,47,35,26,44,41,0,0,0,6,0,0,0,
0,15,0,43,0,28,0,28,13,0,0,0,22,17,16,0,0,0,47,0,0,0,23,0,0,14,0,49,49,0,0,30,12,0,0,0,0,0,12,0,0,36,0,0,1,0,48,0,0,0,
41,0,20,0,0,3,0,0,0,0,47,35,0,0,0,24,17,10,0,6,0,0,0,0,0,0,0,0,31,27,0,4,0,0,0,0,0,46,0,0,0,27,45,13,0,12,0,0,48,9,
0,0,42,14,0,18,0,0,0,0,40,0,0,0,0,0,10,0,0,0,29,20,0,0,0,0,0,0,0,6,0,0,0,35,0,38,0,0,28,0,0,0,0,9,48,0,45,0,42,1,
0,0,0,0,0,0,0,1,40,0,0,0,0,0,0,0,0,21,35,0,0,27,47,0,0,0,0,0,0,0,22,43,0,44,0,0,0,0,46,0,33,17,0,18,31,15,24,0,40,0,
0,0,7,0,0,0,0,36,0,0,27,0,0,34,0,0,49,22,0,0,27,0,0,0,0,27,15,0,6,0,0,39,0,21,0,0,0,21,0,26,0,34,19,26,0,0,0,29,0,0,
2,34,37,0,39,42,37,18,38,0,0,49,26,0,0,39,0,18,31,0,8,32,37,0,0,0,0,42,0,45,29,17,34,17,17,40,41,0,0,0,0,0,0,0,0,32,0,0,46,0,
0,0,23,27,1,0,14,12,0,0,13,0,38,4,0,0,35,0,0,0,44,0,0,0,0,0,0,0,0,40,0,48,7,0,0,21,0,0,0,36,0,9,0,29,0,0,0,0,0,0,
0,0,0,0,0,17,4,0,0,0,0,24,0,0,49,13,0,0,0,0,0,0,0,0,0,0,33,41,26,15,35,0,0,0,40,49,29,0,30,0,0,29,39,0,15,39,0,25,0,0,
0,0,0,0,6,43,25,15,0,0,0,0,0,44,0,20,0,0,0,6,0,13,0,0,26,0,0,0,42,32,20,0,23,16,39,0,0,12,37,0,0,21,39,0,0,0,2,32,31,18,
0,35,0,0,0,0,43,0,0,0,0,36,0,28,0,17,0,0,0,0,1,4,0,0,0,21,0,0,0,0,0,0,0,24,0,12,0,0,0,48,0,0,0,0,0,0,0,44,0,0,
0,0,0,0,0,0,13,0,0,0,5,22,0,0,0,47,0,0,0,0,23,26,0,0,32,15,0,24,0,0,11,0,0,7,5,17,0,16,0,0,32,40,41,16,10,5,0,18,0,26,
50,45,0,0,19,0,0,0,0,0,27,0,0,11,42,14,15,7,9,42,0,26,0,0,9,0,0,48,44,48,0,0,0,9,0,0,0,0,24,0,0,0,0,50,0,46,47,0,0,49,
0,0,0,0,1,0,5,40,0,0,0,0,16,0,0,0,0,0,0,17,0,4,0,16,6,0,27,37,0,0,0,32,0,0,0,0,43,34,0,37,0,0,24,0,17,31,26,47,0,0,
0,0,0,0,0,0,0,3,0,9,0,46,36,0,0,48,0,0,24,24,41,0,3,40,0,33,0,0,0,0,24,12,20,0,0,0,45,0,0,0,0,3,15,0,0,36,3,0,13,22,
25,0,8,0,30,31,1,26,0,0,48,35,33,0,13,0,0,0,0,47,0,0,0,20,30,9,0,0,0,0,0,33,45,6,0,0,0,0,0,15,31,0,12,12,0,44,0,9,0,0,
0,0,28,0,0,0,0,0,0,0,18,0,11,28,0,0,0,23,37,0,39,0,0,0,0,17,0,28,38,0,0,0,40,0,0,0,0,0,17,0,0,0,0,0,7,0,46,27,0,0,
0,0,31,0,0,0,47,5,32,0,0,0,0,43,0,0,0,0,0,23,0,0,24,0,0,0,44,41,49,5,34,0,0,0,0,25,0,0,0,5,0,0,43,0,0,0,0,0,0,0,
0,39,39,0,31,34,29,32,0,0,0,0,0,0,0,0,0,0,0,21,11,0,19,0,0,0,39,21,36,0,0,6,50,0,27,0,0,0,0,11,23,0,0,23,34,50,39,32,48,0,
