#NO_PRODUCTS, NO_STORES
0,30,14,0,21,0,0,0,0,0,3,0,6,0,45,0,0,0,0,0,30,0,35,43,43,27,0,8,20,0,0,0,29,44,10,0,9,0,47,45,0,0,11,26,0,0,33,18,0,50,
0,0,48,11,3,0,36,0,8,48,44,31,0,0,34,5,0,0,0,10,45,49,0,0,0,2,25,31,19,24,0,0,30,30,0,0,0,0,38,0,0,24,11,0,0,0,0,43,45,31,
0,0,0,36,0,6,46,0,8,0,5,0,0,0,0,27,0,0,0,22,10,47,0,0,0,0,0,23,0,10,20,0,26,31,0,0,31,0,0,45,27,8,0,0,0,37,0,0,0,0,
0,0,0,45,0,0,36,0,0,0,36,4,16,0,2,0,46,0,0,0,0,0,0,26,0,0,0,6,0,0,5,0,0,0,0,36,0,0,40,0,26,0,0,10,0,0,13,0,5,0,
23,12,0,50,0,0,12,19,22,4,0,39,0,49,0,0,0,0,6,0,10,0,39,0,0,32,0,38,0,45,35,0,23,0,34,32,28,0,0,0,0,0,0,12,0,0,0,36,0,27,
0,0,29,32,0,0,0,0,0,0,0,12,0,0,46,49,0,0,0,0,38,32,21,21,10,23,0,6,0,0,32,0,27,0,0,0,0,0,37,12,0,13,0,0,14,0,0,0,6,0,
45,39,37,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,2,0,0,43,0,0,23,0,0,0,0,28,0,0,0,7,0,35,8,20,11,0,18,6,0,0,0,0,38,44,0,44,
38,25,0,0,0,0,35,31,0,36,0,0,0,13,0,0,0,0,0,0,37,2,0,28,0,0,0,0,0,0,27,46,0,0,0,21,0,0,12,12,12,12,0,0,10,23,0,0,0,0,
0,25,0,8,49,0,0,0,8,50,0,1,0,0,0,0,0,0,0,0,0,0,40,0,8,14,0,9,0,0,0,0,0,0,45,30,41,44,21,0,0,0,0,0,9,36,0,27,0,45,
33,0,0,3,27,30,0,0,0,0,14,0,0,7,35,0,0,0,0,0,21,0,40,0,0,0,0,24,10,0,19,10,0,48,0,0,0,0,0,0,15,0,7,0,37,0,44,33,0,0,
0,14,6,0,0,0,25,0,0,0,0,0,0,0,0,28,6,0,40,26,44,0,0,45,0,29,0,13,38,0,0,0,25,19,0,0,0,0,0,0,9,0,0,41,0,0,0,0,0,0,
0,23,2,0,29,9,0,16,0,36,49,0,0,23,0,15,0,0,6,5,0,0,24,41,0,19,0,3,0,0,8,33,0,15,0,5,0,0,0,3,38,0,50,33,19,0,39,19,0,2,
0,25,0,0,0,6,0,36,6,0,0,0,0,0,0,40,42,39,0,46,0,0,0,0,0,49,0,11,0,0,17,12,5,0,0,0,0,0,0,0,32,0,0,0,12,46,0,0,0,3,
0,0,0,0,0,33,5,0,0,0,44,42,0,0,0,0,20,0,0,2,32,28,24,0,0,0,0,0,0,0,23,0,0,0,18,0,0,38,0,0,0,0,0,0,18,0,20,0,0,36,
0,0,0,39,0,30,41,43,0,47,7,0,0,27,45,0,0,0,0,22,0,15,0,0,31,0,45,11,0,0,11,48,0,0,35,0,25,22,17,45,0,0,14,6,0,31,0,6,43,48,
0,0,0,0,0,0,0,0,0,0,0,22,20,16,0,0,26,0,0,0,0,0,37,0,0,27,15,0,28,0,0,0,46,40,0,37,0,7,47,40,0,28,24,0,0,16,0,22,0,22,
0,43,0,0,39,0,0,31,0,0,22,0,13,0,0,9,45,37,0,12,0,0,0,38,0,38,0,4,32,0,0,0,0,0,0,0,17,0,0,0,18,50,0,0,44,9,26,0,0,12,
0,0,0,48,0,17,2,23,0,0,1,0,0,0,44,26,3,0,28,28,0,20,0,0,0,25,0,0,0,0,0,0,0,0,20,0,5,0,43,0,10,0,4,0,0,0,0,14,0,0,
0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,31,0,0,19,0,0,0,0,0,0,13,0,0,40,0,0,26,0,3,0,0,0,0,0,43,0,25,10,0,0,0,0,25,0,0,
0,0,0,0,0,0,0,43,0,25,0,0,17,0,0,27,0,0,0,0,0,42,12,0,34,0,0,0,45,0,0,5,0,44,0,42,2,0,0,0,43,0,5,0,43,46,9,43,15,11,
17,19,0,0,22,0,0,12,49,0,0,0,0,0,0,30,0,26,0,0,10,6,29,0,0,0,0,17,42,28,35,24,33,0,38,7,16,5,44,23,0,27,0,34,32,35,15,26,23,0,
0,23,7,22,45,0,0,0,0,0,0,9,0,0,0,38,47,0,1,9,0,0,24,25,0,0,0,0,44,0,3,9,0,0,0,0,0,0,0,0,0,18,0,0,0,49,0,0,13,9,
0,0,36,19,0,0,10,10,0,50,12,0,47,12,0,0,0,0,6,0,33,0,14,43,0,0,13,0,0,50,31,0,0,37,49,0,35,0,50,0,15,0,8,21,1,0,28,0,26,0,
0,0,42,0,0,0,0,0,0,0,18,0,0,20,6,0,0,0,0,38,0,0,37,0,0,25,15,0,25,0,37,8,14,0,0,0,0,0,0,0,22,0,0,13,0,0,38,0,42,0,
0,50,0,31,0,2,31,0,0,0,0,0,4,45,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,21,0,0,0,0,30,0,49,0,0,39,0,23,0,0,0,0,
0,0,0,0,41,11,0,0,0,32,33,0,0,41,47,0,39,18,0,0,0,0,0,0,0,0,3,8,0,0,0,1,47,30,0,0,0,0,17,0,16,0,0,0,37,22,0,0,2,36,
0,0,0,23,0,0,0,7,0,33,0,0,0,9,17,0,18,0,18,0,0,0,0,9,0,37,40,0,18,24,36,0,40,35,2,0,33,0,17,0,0,0,0,0,0,36,8,24,17,0,
0,0,0,39,0,0,0,0,46,29,0,0,0,15,3,16,43,0,0,0,25,0,38,0,0,10,11,0,0,0,0,0,0,44,0,0,0,41,32,0,0,0,14,0,43,0,0,0,32,0,
0,0,26,0,0,0,0,14,0,0,0,0,0,0,19,0,25,0,0,0,50,0,0,0,0,0,0,4,0,25,48,0,0,0,0,0,0,0,0,36,0,0,8,0,0,19,0,18,2,0,
29,48,45,0,19,26,0,10,0,0,0,8,28,21,17,49,0,0,0,0,0,0,0,0,0,0,0,0,9,0,33,0,12,44,0,0,28,28,10,0,0,0,32,0,0,0,13,0,0,0,
0,0,0,50,0,24,36,0,0,30,0,0,0,0,20,45,12,35,0,0,0,16,0,0,0,0,0,30,0,0,19,27,0,0,0,23,12,0,0,30,0,33,8,44,16,0,15,0,12,17,
7,0,0,27,0,0,38,0,0,50,0,0,0,0,8,0,3,34,0,17,0,32,0,27,48,0,42,23,0,0,0,38,0,44,0,0,6,0,15,0,0,21,23,23,2,0,48,0,1,0,
